OBJECTID,NAME,PMA,PARKSBND_AREA,GLOBALID,SHAPE_Length,SHAPE_Area
1,12TH AVE SQUARE PARK,4467,7316.172948,{AE241324-AFE9-4547-9EDB-62D4B0F7A0FA},342.909024595341,7316.14368341806
2,14TH AVENUE NW BOAT RAMP,4010,27888.351315,{89299145-B23A-4EDE-B1E5-B577868BF60C},758.646958329287,27888.2397618104
3,17TH AVENUE NE CENTERSTRIP,4160,71950.878767,{8EDD427F-3581-4366-A04E-271B8567F929},5902.22716085818,71950.5909663495
4,3001 E MADISON,296,14679.930267,{950F7FC4-29A7-4232-B4A5-2C441AD9B7F8},578.56701125626,14679.8715478322
5,48TH AVE SW/SW CHARLESTOWN ST,4590,14467.911693,{16DA0F5B-E8C1-4B5B-B42C-98D46B457DCF},481.835245865783,14467.8538213485
6,6TH AVENUE NW POCKET PARK,3158,9006.612569,{503D8E49-0FBF-43AA-8E2F-5D630E45F5F4},380.913393398784,9006.57654296454
7,8605 35TH AVE NE,654,13710.692277,{55B07047-CDF4-4153-82BA-557DB8FB7E39},470.291855160306,13710.6374345917
8,ALASKAN WAY BOULEVARD,4449,95870.357998,{79766ED3-D387-40FE-8CCA-6E7BFEA0F24E},1973.94960515201,95869.9745160796
9,ALBERT DAVIS PARK,244,58459.982889,{91C64E97-D584-491C-B46D-CFA4F4C86833},1218.10297149216,58459.7490490486
10,ALICE BALL PARK,4484,18698.81889,{6B77F147-9168-47F8-B69F-0DC78327EF43},597.372429138483,18698.7440943719
11,ALKI BEACH PARK,445,5919768.153795,{B89D7027-E327-44BA-833D-09C1D2E4419C},23763.7161464541,5919744.47474066
12,ALKI PLAYGROUND,446,197688.894591,{AF427F79-99DB-4FA4-8482-B6141CB3B7E4},1956.73264192268,197688.103834839
13,ALVIN LARKINS PARK,3914,28512.234511,{895EFE59-041E-4434-95DD-2B57C8D4F181},717.052488605017,28512.1204620266
14,AMY YEE TENNIS CENTER,426,368391.302528,{A3EFF517-2ACE-49D4-9E85-59E2C5424E2A},3613.42437263971,368389.828965199
15,ANDOVER PLACE,2927,8357.088812,{94EB465E-871F-4F91-96B4-C38C3B97F5A6},681.706715133593,8357.0553837748
16,ARAPAHOE TRIANGLE,1556,1554.166985,{546466B2-8AFC-4703-B4F9-55EB6CE8F703},201.886363927459,1554.16076844553
17,ARROYO HEIGHTS,485,157202.140195,{9429BF2F-2162-49CB-803D-265A914022D2},2404.74207276334,157201.511386245
18,ARROYOS NATURAL AREA,485,150631.075443,{D921F62E-BCA0-4AF6-A0F2-30740D14B375},3515.74900233715,150630.472919891
19,ATLANTIC CITY BOAT RAMP,4081,278166.660494,{C9AD0CB7-9076-46F4-A239-226A4F824160},2271.83472604983,278165.547829584
20,ATLANTIC STREET PARK,4243,32080.563925,{AF60365F-181B-4B9C-B3E2-5C7A6E89D878},1086.20138897632,32080.4356029498
21,B.F. DAY PLAYGROUND,241,102835.917612,{43A4074A-68B5-49DB-807F-8FBAE33ED251},1314.31089188061,102835.50626906
22,BAGLEY VIEWPOINT,4006,6224.079938,{3DF6E874-562F-4A37-A057-1A7C6015F873},353.048202771258,6224.05504219276
23,BAKER PARK ON CROWN HILL,2840,27625.632006,{BFC22351-73C9-4089-9240-1CB587F7BBE4},803.685627428149,27625.521503214
24,BALLARD COMMONS PARK,4278,59954.1216,{3042B90F-C551-4BAA-B298-CCDB3BD3D5FA},999.60580368534,59953.8817849276
25,BALLARD CORNERS PARK,4428,10004.27147,{B21A428A-2A01-4CE4-9AF2-259F14D2F84A},500.10743440598,10004.2314535198
26,BALLARD PLAYGROUND,497,149391.977301,{7696619B-41F4-4A8A-88DC-C10D1177724A},1755.58856691441,149391.379733445
27,BALLARD SWIMMING POOL,498,36497.723767,{51882D93-60ED-4C39-B464-37EA15D796AC},765.166868696326,36497.5777771082
28,BANNER WAY TRIANGLES,4073,9610.858802,{C3C4E72D-E415-4998-88E4-7DDF82D36FB5},671.186210373187,9610.82035935914
29,BAR-S PLAYGROUND,3703,184597.559414,{ED904280-8022-4EB7-9DDA-EC4A8A64BA64},1800.11363686455,184596.821023394
30,BAYVIEW PLAYGROUND,303,201447.57257,{0259498E-61A8-4A53-97D0-E540835B7D63},1854.21213608461,201446.766780577
31,BEACON HILL PLAYGROUND,400,128761.041166,{4ED29756-B0E8-4890-A6C9-E7F55C72A3A7},1504.75390840835,128760.526122545
32,BEACON PLACE,3119,10864.567495,{4F811F3F-7853-4866-A088-C122B1D63DE6},473.845440290744,10864.5240370035
33,BEAVER POND NATURAL AREA ON THORNTON CREEK,4481,297351.183297,{86D36347-0A8E-4F45-B37E-68E2380D1F6C},5949.25820232936,297349.993894541
34,BEER SHEVA PARK,440,254461.746065,{ECCA86FB-1D68-4CC3-ABD9-A30283ABD976},2474.21607217385,254460.728217888
35,BELL STREET PARK BOULEVARD,4472,61371.938412,{825C5327-E70B-42F7-B74B-640E1CC642BB},2388.87893869371,61371.6929246459
36,BELLEVUE PLACE,4022,54064.228816,{9BCA821F-95C2-438E-AA7E-E4403D835278},1826.5115738209,54064.0125601586
37,BELLTOWN COMMUNITY CENTER,4485,6473.537402,{CDDE2E80-9C4F-44A7-9695-E0A54B013698},335.882631308044,6473.51150793164
38,BELLTOWN COTTAGE PARK,4415,7215.513455,{E12C10F6-05A4-461D-8761-621AA63476C2},360.175245452069,7215.48459227754
39,BELLTOWN P-PATCH,3908,7213.721165,{F4DC7749-21C3-4A2E-A2D0-1877BFE33C06},360.156125132875,7213.692309701
40,BELMONT PLACE,346,758.938731,{D675DCAC-75B4-4BEE-8BEA-7108F21A0F98},136.683969739163,758.935694837715
41,BELVEDERE PARK,447,72781.940528,{1050939A-01B5-4A12-8DC2-6E53898740C8},1543.1247483689,72781.6494008003
42,BELVOIR PLACE,475,17919.585238,{F2177277-8396-4FE7-9D7E-5FFB4EB840FE},764.85552120069,17919.5135600863
43,BENEFIT PLAYGROUND,436,103198.493651,{A669842C-6CEA-4C63-B0EB-EF47BF09BA45},1389.92748093701,103198.080857616
44,BENVENUTO VIEWPOINT,4245,72483.739678,{F64EA09C-CB88-42A9-8CB8-37B6421D6B1E},3829.3704684431,72483.4497438827
45,BERGEN PLACE,253,6891.305541,{9C1A5846-7D30-4F13-8B46-88B29FF963A1},366.017671790784,6891.27797626474
46,BHY KRACKE PARK,304,66733.001627,{35993A34-01F7-48B4-82FF-19CB62076AFF},1149.27425190466,66732.7346964632
47,BITTER LAKE OPEN SPACE PARK,4450,125374.359188,{3AF532DB-082F-48A8-8436-B0D107F9E187},3668.62759028325,125373.857691961
48,BITTER LAKE PLAYFIELD,288,326006.264822,{A3432C77-C082-4A3E-8DC9-06CEA982E13F},2295.66636191157,326004.960797982
49,BLAINE PLACE,3907,1353.864884,{831D0555-D100-41FB-9C91-F92E727AA571},192.877612833702,1353.85946853018
50,BLAKELEY CRESCENT PARK,4435,15409.743665,{35A5858F-7549-42BC-8D27-5B6AE87AA381},1066.56920660987,15409.6820264035
51,BLUE DOG POND,4418,98573.8484,{A16AF2FB-7CC8-45DA-9B6D-D98FC31AFCCB},1323.28096581416,98573.4541066933
52,BLUE RIDGE CIRCLE,238,4276.22778,{8A7CD5A0-1C3D-4824-8D10-D7AF8E7C7AF3},234.89368226201,4276.21067514431
53,BLUE RIDGE PLACES,239,8637.190288,{34CA8957-AEC5-4CBC-99CA-2C814813C235},549.371639917241,8637.15573936035
54,BOREN PARK,362,315198.933134,{90DBA846-F287-4389-BC9B-CDCB9CB07672},2556.11629653298,315197.672337909
55,BOREN PLACE,3116,1158.578556,{430029FC-7B47-4F16-9395-417506B2430D},171.254550328958,1158.57392153203
56,BOYLSTON PLACE,349,199.708571,{2D9C4160-733E-4609-A181-62A7C28EDF34},71.0695173486158,199.707771837249
57,BRADNER GARDENS PARK,401,68024.512713,{84F8F170-E332-4ABF-9135-AAA119B85310},1058.91800159044,68024.2406156725
58,BRIGHTON PLAYFIELD,402,535932.998808,{D94B6764-3CD3-4058-AA47-E157444C313E},3013.07564178062,535930.855079442
59,BROADWAY HILL PARK,4474,11955.956869,{4BA8FC2B-96AA-4E5C-A791-79A17476054E},439.103397872124,11955.9090448841
60,BRYANT NEIGHBORHOOD PLAYGROUND,482,134787.016142,{42C73127-B034-45E2-A21C-54ABCFAA441F},1634.25811376619,134786.476995501
61,BULLITT LIFE ESTATE,4609,69004.136503,{E2A781FA-38B3-45D4-9185-8D3B84D7A49B},1059.89899920301,69003.8604868768
62,BURKE-GILMAN PLAYGROUND PARK,496,310421.965152,{F8CE1B38-F2C6-4091-9D29-FFC6C7DC20A5},4365.32531209709,310420.723465811
63,BURKE-GILMAN TRAIL,476,3389155.494945,{C2AF965A-02BE-47F5-9F20-1E0BD134F74C},91515.5807690347,3389141.93834537
64,CAL ANDERSON PARK,3102,480828.451237,{95F16685-74DA-43FD-90D2-4827BE97C50B},3204.67808048419,480826.527923686
65,CALIFORNIA PLACE,448,10616.051034,{8D0919EA-1957-4039-8C3C-DCFDCFE003FB},498.963448433051,10616.0085691307
66,CAMP LONG,4154,2375764.710803,{09257FDA-EBF8-4202-9F59-C7274F8BBA47},6953.79026830079,2375755.20775593
67,CARKEEK PARK,240,7763863.962375,{CB15C29B-5942-4AC7-9BC1-3B45996311FF},35682.526976835,7763832.90694823
68,CARLETON CENTER,305,3813.374004,{87C559ED-F6FC-483D-B1B4-B7E9D1137584},253.441711546856,3813.35875044032
69,CARLETON HIGHLANDS,4049,35357.441503,{3237FDF5-649B-4EED-9483-349A168D6F5D},931.919350568842,35357.3000730908
70,CASCADE PLACE,3902,1205.851724,{1A5618DC-26D0-4E14-8863-4827E040D373},145.417392962324,1205.84690034649
71,CASCADE PLAYGROUND,350,88453.931836,{A305DF53-F2A3-4F49-85F9-26737B0B441F},1710.03500589204,88453.5780216345
72,CATHERINE BLAINE JR HS,0,216541.537823,{D0C6E363-6A7D-49F8-9BFF-21834380EE6A},2136.73836626783,216540.671657621
73,CAYTON CORNER PARK,4478,4560.188439,{AB4EF283-3DF3-48C2-9D7A-52BAEACE5366},338.482742475602,4560.1701983102
74,CEDAR PARK,4167,92179.059922,{C1BE610F-1F10-4D25-A8DF-7488641A6699},1282.89982680274,92178.6912066243
75,CESAR CHAVEZ PARK,4448,7604.621622,{601E4BC6-2754-4BBD-AC3C-7AE8E8B8D96F},392.080911234358,7604.59120342285
76,CHARLES RICHEY SR VIEWPOINT,80,485925.648996,{8DFD4293-DC83-49F3-ABA4-8B91A9F65C18},7389.35139112342,485923.705293028
77,CHEASTY BOULEVARD,4214,842551.420862,{F0B222F5-6CA2-487A-9F4E-3C61E69BF3C5},13927.7195375751,842548.050659121
78,CHEASTY GREENSPACE,258,1743682.468023,{120E4835-718A-407C-B58E-CF30DDB98E02},20449.2281837163,1743675.49330629
79,CHEASTY GREENSPACE,489,271166.267174,{E5C1BF00-1965-4191-9CDD-A31552EAE2DD},6269.37107877494,271165.182507077
80,CHEASTY GREENSPACE: MT VIEW,269,368048.054828,{62EA430A-7786-489B-B6BC-55612217E3D1},4699.76646896364,368046.58263725
81,CHINATOWN/ID HUB URBAN VILLAGE,4489,11670.251827,{C7CB28C1-2A38-49F9-8191-8869DB898D05},566.822176131198,11670.2051463478
82,CHINOOK BEACH PARK,421,104326.73773,{0E211056-D873-4257-A5E7-568F8C341FAB},1821.66514740418,104326.320424008
83,CHINOOK PASSAGE NATURAL AREA ON THORNTON CREEK,4620,108667.925032,{3D7FBE54-BF4A-4342-980F-ABC0CA8B30B3},2708.95620323962,108667.490360839
84,CHRISTIE PARK,595,9973.348762,{041C53D3-42B4-4D8B-B51F-9096DA669B00},399.466489946197,9973.3088689103
85,CITY HALL PARK,306,41161.784431,{CC377F70-C35F-4EC1-8C1D-B9F10A919EAE},850.396060776243,41161.6197840465
86,CLEVELAND PLAYFIELD,404,112311.408358,{195326D0-7F0D-4BD5-BAA4-0F753886B9A6},1448.08654231178,112310.959111146
87,COE PLAY PARK,3985,7012.701527,{F95C96E4-9E9C-455A-8713-987BDD779D6B},341.9667643819,7012.67347637469
88,COLLEGE STREET PARK,3922,18209.345946,{EE5ECB79-BD47-490C-8B5A-69721780EC8A},629.121834851411,18209.2731094007
89,COLLEGE STREET RAVINE,260,116624.111356,{D95FE09A-2BAD-45A0-9871-EB54B02D5A01},4385.37750045674,116623.644861039
90,COLMAN PARK,405,585621.460486,{110E89A5-CEEF-4D66-AD00-40B7E064545A},9204.6833084288,585619.118003589
91,COLMAN PLAYGROUND,406,121974.96758,{A3000C80-25BE-478A-A96A-1633F60BF04C},1441.95209925539,121974.479679758
92,COLUMBIA PARK,4034,113695.5683,{9F7EBDA9-2C29-4B26-B77B-9D2250753A39},1745.3372836353,113695.113517426
93,COMMODORE PARK,308,210117.80818,{3CEFD705-DE2C-47AD-B3F5-72BFB6C82FF4},2892.66361465931,210116.96770842
94,CONDON WAY CENTERSTRIP,4030,23988.474082,{2BFC74EB-A092-4E65-A57C-F411523D95A6},2855.07872363216,23988.3781307551
95,CORLISS PLACE,4017,6585.786827,{BACEB56B-79AF-4009-A6E8-281EE40FFA12},392.808678949853,6585.76048426893
96,CORMORANT COVE,295,85672.473152,{F1E9AF8F-17CE-4D8A-BE2F-8E110603F34F},1642.70287548795,85672.1304619969
97,COTTAGE GROVE PARK,4462,47775.668994,{B17933BA-79E9-4722-9717-AD6562502355},1036.03763110042,47775.4778915094
98,COUNTERBALANCE PARK,4438,12018.517086,{8B79843E-31FE-46FB-8338-9E93CB911794},440.318433529256,12018.4690112144
99,COWEN PARK,483,367550.698959,{B5E33494-B0F1-4E24-AD28-0C279F7D72F6},2452.09424714352,367549.228758339
100,CRESCENT PLACE,4018,846.248358,{DA72FC72-EEE7-4F8A-997B-66B6692912CE},103.138399513489,846.244972845275
101,CROWN HILL GLEN,4070,15706.569184,{A6E9580A-5F4D-4B46-BB90-B9E705B9BDE1},519.239527272943,15706.5063579138
102,CROWN HILL PARK,4469,74517.436972,{9753B748-4BB5-44CB-A4A1-435F5531A453},1210.22547385018,74517.1389023426
103,DAEJEON PARK,4400,150528.15348,{EEA98C74-77E6-4156-A3B9-5FB51E0DFFD8},2750.83979667369,150527.551366543
104,DAHL (WALDO J.) PLAYFIELD,499,630359.036816,{0D28A1E4-F1C8-40DD-B1A4-0CF1B20DE346},3248.11148346527,630356.515383929
105,DAKOTA PLACE PARK,575,20438.687524,{559CADA7-D3B7-4FFD-82EB-2F79F484CA7E},585.47919735554,20438.6057691017
106,DAVID RODGERS PARK,331,414816.85145,{ED31EE0D-878E-452C-9604-3DC153AAAC8D},2575.97711216463,414815.192181582
107,DEARBORN PARK,408,312713.683436,{3A636DB1-57B4-47D5-973C-591EB1B17E45},3949.09052153343,312712.43258373
108,DELRIDGE AND MYRTLE,4423,130796.483551,{CE3EAE61-587B-4ECA-BE99-159FBEEADCE8},1582.64290264419,130795.960367171
109,DELRIDGE PLAYFIELD,450,610313.920117,{48D43B5F-9B29-4084-BB85-DD50879ECBBA},3586.78403388115,610311.478863978
110,DELRIDGE WETLAND,623,20015.674527,{3251A4FE-AF08-48AD-80C9-18CF2753D79D},600.165499191519,20015.5944636883
111,DEMONSTRATION GARDEN,3883,23526.583321,{1E507371-0280-49D3-97EE-C3CB9D8F2976},622.474381412192,23526.4892149912
112,DENNY BLAINE LAKE PARK,3980,8159.803637,{C8975B2A-602D-4A21-BFC2-034404A54850},326.180525735669,8159.77099732489
113,DENNY BLAINE PARK,3982,24445.859522,{BC475AED-1FAD-4337-908B-E65204C84C89},977.471881779492,24445.7617378874
114,DENNY PARK,309,201514.352652,{08A00608-BAF5-44CE-A2DB-91A5724A9BB6},1838.70451393165,201513.546595433
115,DISCOVERY PARK,0,852536.578301,{4BF5FD2E-46EA-47ED-8CBA-6AA627807FDF},3818.73694712463,852533.168156731
116,DISCOVERY PARK,310,22549978.403008,{AD1919A0-5856-4423-B7DB-B8B39E401160},60728.9824455058,22549888.2031805
117,DISCOVERY PARK,2952,26776.073634,{22A11BC3-BBF2-49D6-86FE-460738598CA4},1053.10318149412,26775.9665284781
118,DISCOVERY PARK,4470,393363.129201,{AF7D185E-8A38-4513-9521-717C00CEB376},18384.6932484004,393361.555742191
119,DISCOVERY PARK,16548,87273.742285,{FBAF161C-B2D7-426A-9E3A-3CB31EE5F972},1420.46079088945,87273.3931916176
120,DISCOVERY PARK BOULEVARD,4470,289907.920446,{40E14881-DA0F-4BB5-8E00-01B6B6CF7BCA},15857.6816627988,289906.76081451
121,DISCOVERY PARK TIDELANDS,2952,13341754.569291,{7B8B9FC0-1DFB-44D6-9990-18B4972E9059},107027.140256302,13341701.2023336
122,DON ARMENI PARK,3917,209010.313459,{B2030CF5-F558-4538-9FFD-55063DF5C397},2495.71784946569,209009.477417255
123,DONNIE CHIN INTERNATIONAL CHILDREN'S PARK,364,9987.897945,{F35F8A00-2141-4A06-9D22-8553303D3BCE},443.981270741578,9987.8579931587
124,DR. BLANCHE LAVIZZO PARK,395,89977.788562,{F41B3CBC-D24A-44D2-B823-6133FBE3C294},2186.37422384158,89977.4286534688
125,DR. JOSE RIZAL PARK,433,416913.09509,{59248E17-D7C7-4ED2-A101-9797E7A732B7},2652.36301787555,416911.42743898
126,DUWAMISH HEAD GREENBELT,284,901976.710719,{816B5974-46D8-4D47-9EC9-A1F18A51644F},14746.3352231946,901973.10281613
127,DUWAMISH HEAD GREENBELT,451,1150735.659505,{6C8B3899-3CA3-4A0A-AAE9-CB1A5FBBBC42},23758.9696212375,1150731.05656575
128,DUWAMISH HEAD GREENBELT,454,827544.945853,{B6D7025A-F35C-4575-9175-E7AD93EF55D9},8734.0457955742,827541.635677065
129,DUWAMISH WATERWAY PARK,705,64710.119692,{118E460E-59C4-45D8-8453-7B2337304130},1352.89224517082,64709.8608507042
130,E.C. HUGHES PLAYGROUND,458,276560.46612,{CCB592AA-46B5-4679-A990-02A8CBD2FD16},2124.29718517589,276559.359880116
131,EAST DUWAMISH GREENBELT,283,198923.191123,{DDCFD5C6-A043-4F94-BB6E-81C0D0810CDB},5579.27029955116,198922.395429695
132,EAST DUWAMISH GREENBELT,430,567162.796314,{3B95FBB4-DB33-4ACB-B52E-7F48F09BC1C9},13913.5552416289,567160.527663075
133,EAST DUWAMISH GREENBELT,442,1882234.665996,{B5219D96-6CBA-4BD1-9692-FE45A002B72C},16825.5429955517,1882227.13707143
134,EAST DUWAMISH GREENBELT,443,820557.834124,{E7A1C29A-5593-4073-9E69-F5366E5EAA30},17500.8202643204,820554.551891396
135,EAST DUWAMISH GREENBELT,3925,262564.700611,{758774FA-A5D0-44DC-86C2-FBAF7F15A6EF},5519.56260103562,262563.650351622
136,EAST DUWAMISH GREENBELT,4046,167559.353495,{F7F4D986-4D4F-40BA-B268-BFFB5F003724},4637.06970469254,167558.683255719
137,EAST MONTLAKE PARK,374,332149.278077,{2CA38C7A-75A5-46D1-8841-8F5431D1AA9E},2582.95448007013,332147.949482517
138,EAST PORTAL VIEWPOINT,4241,315731.798306,{C3FC4D20-1D71-4CFE-B762-8599E1BEA1E2},2757.63028824266,315730.535380478
139,EAST QUEEN ANNE PLAYGROUND,329,60038.357492,{6C2818D1-B9B6-4B21-A99B-C9826D26FE2E},980.336396747347,60038.1173388444
140,EASTMONT PLACE,4012,1485.901959,{DBCC623E-EA77-4234-A6BA-7898CF5ADCF8},217.815043971192,1485.89601524794
141,ELLA BAILEY PARK,318,106301.357333,{D1BA8DF0-3832-4C3C-9915-ABB3871275B3},1310.50089984376,106300.93212944
142,EMMA SCHMITZ MEMORIAL OVERLOOK,3920,758109.184544,{201A83DA-0818-471B-A10B-B92A5E7B6C2D},4317.18136348351,758106.152113077
143,ENDOLYNE PARK,1653,5504.538446,{A61A8B10-3F8F-440B-93DC-DDFBCEDD1026},539.559789098676,5504.51642786296
144,ERCOLINI PARK,4454,23499.064591,{76CADBDB-07D5-4EF4-A3F1-C3C314079FCB},634.986551703407,23498.9705944312
145,FAIRMOUNT PARK,4410,143964.347201,{9555999F-F9F2-4D28-AB1C-8B078E0EA0DE},2152.33880738366,143963.771343621
146,FAIRMOUNT PLAYGROUND,452,229098.317547,{DF49467A-8069-4C00-ABAB-9D6BC1112A25},1972.94808178369,229097.401155728
147,FAIRVIEW PARK,2975,44896.587301,{4FD3E85F-9804-472A-8249-4A6AC8C19A46},1530.30677101814,44896.4077150638
148,FAIRVIEW WALKWAY,4155,21729.405651,{9522D101-1DF9-4F3F-B8ED-E83757376F8C},956.005736128787,21729.3187327996
149,FAUNTLEROY CREEK RAVINE,3149,8367.044213,{F3065D25-6348-411D-A81A-DB7BBA896D0C},406.899582591855,8367.01074489577
150,FAUNTLEROY PARK,453,1407974.50671,{C21263A3-C310-4C37-AD89-DD80FC4A4752},12651.6631044663,1407968.8748197
151,FAUNTLEROY PLACE,3921,2973.263269,{FF535917-FEFD-4C1B-9EF2-5AAD96C9F36B},264.104600248491,2973.25137565472
152,FIREHOUSE MINI PARK,351,14507.712417,{130810B6-D350-42EF-B33F-E19D92F54C59},515.830662850221,14507.6543866547
153,FIRST HILL PARK,3910,9450.978449,{590B78E8-127C-469E-B5E9-8B25CC38FF24},400.010912417664,9450.94064496703
154,FLETCHER PLACE,3948,2715.858697,{B58C90A3-894E-41F9-9C5F-7C5600C2D5D5},210.294906881079,2715.84783315806
155,FLICKER HAVEN NATURAL AREA ON THORNTON CREEK,4618,359123.686376,{FFB34FB2-0227-4767-A2A0-626FD7A9A67A},2522.53438815055,359122.249883153
156,FLO WARE PARK,363,21521.651769,{C80D01F0-DC68-4F65-A21B-B12D725422D1},599.208744125101,21521.5656829251
157,FOSTER ISLAND (WASH. PARK),393,1360732.246546,{AAD8CB50-9E07-4B5C-89F1-3ADAADE6F6DE},7465.99378101524,1360726.80362258
158,FRED HUTCHINSON PLAYGROUND,439,190877.596056,{8193F480-4A0B-468E-8162-BF77C4F02ECF},1892.02587801564,190876.832543867
159,FREMONT CANAL PARK,4011,29875.484846,{29295281-4294-496C-852A-8B5CA9E63116},4013.38960557216,29875.3653440311
160,FREMONT PEAK PARK,4424,24453.072258,{09A52A91-3C6A-4D72-B42A-750F63B99309},664.550100376799,24452.974445901
161,FRINK PARK,392,734226.483029,{300FA92D-FCD1-41DC-A20D-AEC642927391},6198.7645514235,734223.546127982
162,FRITZ HEDGES WATERWAY PARK,4490,156853.34531,{7F5ED783-F76D-4DDD-BE59-A22144DD0C8A},2018.02782696502,156852.717897264
163,FROULA PLAYGROUND,287,115518.346618,{4F88E22B-A9C9-4B94-A461-94A62EB25699},2279.31469430808,115517.884544865
164,GARFIELD PLAYFIELD,353,366547.406656,{EB60D70D-8B6E-4668-A645-0EB0F8D141B7},2759.10888972084,366545.940467621
165,GARFIELD PLAYFIELD,3115,5901.832226,{6FEEF2F3-F74A-43C9-A63A-9D3A1DA19A19},311.98338047947,5901.80861831036
166,GARFIELD TEEN LIFE CENTER,4625,9329.271759,{F1CE5FC6-3FD0-4484-A3EB-5CD6C44DF02D},521.702196073335,9329.23444167329
167,GAS WORKS PARK,293,930101.62236,{E92C1D39-28BD-4E01-A09B-BD11B7D2463C},4520.71837767844,930097.901955357
168,GEMENSKAP PARK,4619,20645.014893,{74CFE345-4F72-40FC-84E0-F1C0978D3148},1006.09225310822,20644.9323135936
169,GENESEE PARK AND PLAYFIELD,409,2512343.762855,{33A33898-D703-4B7A-BAE5-505AA137270D},12924.859017694,2512333.71348798
170,GEORGETOWN PLAYFIELD,410,230145.849021,{F4618E48-42A3-40EC-88A2-13C81C9D3860},2027.97146593034,230144.928438905
171,GEORGETOWN PUMP STATION,635,11717.360773,{D0E9F813-DD2C-44B8-BE33-87DD66ACDF86},463.638678693948,11717.3139032358
172,GERBER PARK,3759,7126.962854,{144B483D-06B7-4716-985B-6C46C2BB0BDA},453.926714123208,7126.93434684621
173,GILMAN PLAYGROUND,242,170325.786591,{A5A57A7B-E7B2-4B5B-A23B-85C1B4CA4872},1662.75500759313,170325.105288409
174,GOLDEN GARDENS PARK,243,4324217.273724,{AE2C8090-F3A6-4A34-905F-813F2FFAEC0E},23356.8125441981,4324199.97686814
175,GRAND ARMY CEMETERY,354,124491.45479,{DACD22E3-F723-4650-A47C-AF146A367858},1470.93251340709,124490.956825542
176,GREEN LAKE,307,11150307.09654,{A099F0B6-4439-4B21-9B54-82FB09B049D0},16029.2721505723,11150262.4953601
177,GREEN LAKE PARK,307,3765452.649792,{B45CA535-DE09-4338-8A44-A31ACD3373BF},33088.7130786392,3765437.58799535
178,GREENWOOD PARK,4408,119167.772147,{95787C31-1F58-43A9-B44F-DC7FEF6521A8},1414.30890149416,119167.295476497
179,GREENWOOD TRIANGLE,245,4502.904602,{3692F2A0-4CDD-45B0-8DC3-D1BEE6D526CC},353.038650045309,4502.88659079263
180,GREG DAVIS PARK,4157,61105.816569,{6FA33C93-EC8D-481F-8C26-0FEF6D6AD4C2},1105.92652946787,61105.5721437142
181,HALLER LAKE COMMUNITY ST END,4464,15470.693536,{9E1D9176-E2D3-4C9B-BA82-CDFA47DD2093},635.679098398641,15470.6316534081
182,HAMILTON VIEWPOINT PARK,454,734721.887994,{85932314-B798-4429-833B-A81B61EFEF62},8357.79380555031,734718.949111623
183,HARBOR PATROL,478,77296.44311,{E2DF810D-C742-43BC-9C31-4DDD3C5FFB6B},1220.71290327381,77296.1339256017
184,HARRISON RIDGE GREENBELT,356,171022.049979,{DE6043BC-0D92-4AA2-BB01-7E1BDF8314FF},4152.35566238368,171021.365892669
185,HARVARD-MILLER/ROANOKE ANNEX,3695,6401.862845,{37C58B7E-A477-4202-A03E-3E777BD7B729},358.051515834924,6401.83723804313
186,HELENE MADISON POOL,285,183349.750322,{F1CA86C1-943A-4AA4-A729-23422EE63CC2},1815.44319853729,183349.016922698
187,HERRINGS HOUSE PARK (Tulaltx),4412,663954.927134,{D0A7E7AD-C6A7-4382-83C8-86C96AE13590},5025.85101934108,663952.271318263
188,HIAWATHA PLAYFIELD,456,526307.550461,{9B1656A0-C4ED-40E7-AA86-950F7D5D4214},2904.35504221997,526305.445230205
189,HIGHLAND DRIVE PARKWAY,3983,3331.306692,{82BB21FD-D346-43B0-B959-345BE11C811A},579.247718677718,3331.29336725654
190,HIGHLAND PARK PLAYGROUND,457,276582.934668,{35312F99-60D8-4D84-B32F-E18FA6767B20},2160.74279891171,276581.828337886
191,HILLMAN P-PATCH,4102,9253.880689,{0B22273A-4B19-404E-8028-EE8CD15467E0},385.642797782356,9253.8436735275
192,HING HAY PARK,358,14403.108011,{41A78233-02FF-4404-A05A-F453BE3E093F},480.050979858467,14403.0503984767
193,HING HAY PARK ADDITION,358,13322.59072,{3F8444D8-216B-4E2A-99AF-2DB4B6A0FE9E},462.045318843818,13322.5374302104
194,HITTS HILL PARK,4413,137071.562965,{11889BE4-85D8-4F77-91C9-CBCB116A53B6},2087.47306688286,137071.014679113
195,HOMER HARRIS PARK,4426,21621.382943,{DFA7F42D-1265-4B17-BFAF-D9A5B6075671},600.376709453407,21621.2964568876
196,HOMEWOOD NATURAL AREA ON THORNTON CREEK,4417,42029.490974,{98ABF7FF-FCC3-493F-AD69-6E3EE231DC8E},1668.20619354182,42029.322856382
197,HORIUCHI PARK,43,12503.340731,{10F8AA88-A16F-4644-86C7-0DA39839F2A9},568.301454468731,12503.2907168233
198,HORTON HILL CORRIDOR,3927,12973.694187,{72FFC6BB-B791-4836-B0D1-A85279497803},552.455868371909,12973.642292553
199,HOWELL PARK,359,37586.936716,{4F52A379-6AE5-46DD-B8DD-8ACBFCF45DE6},944.684992874686,37586.7863681042
200,HUBBARD HOMESTEAD PARK,4456,162797.862364,{AECF8E8D-3920-4188-BEB0-730CF2D71AFA},1739.86153067829,162797.211173529
